"id","trt10","analysis","latitude","longitude","property_type","review_scores_rating","review_scores_location","number_of_reviews"
663623,22801,"mission",37.7579718900947,-122.409601831232,"Apartment",96,10,17
664315,21000,"mission",37.753155502031,-122.421249840625,"House",100,10,5
675360,40100,"inner richmond",37.7830712778336,-122.460746148436,"Apartment",93,9,6
676228,31000,"west of twin peaks",37.7285874635346,-122.45451815827,"House",94,9,375
677207,17000,"castro/upper market",37.7649880393778,-122.442617565714,"House",99,10,60
678556,16500,"lone mountain/usf",37.7743131816933,-122.452362159071,"Apartment",98,10,344
680288,22901,"mission",37.7519202455861,-122.413651332716,"Guest suite",97,10,226
682134,16300,"hayes valley",37.7743074247997,-122.428521911194,"Apartment",97,10,70
686677,16400,"hayes valley",37.7753219590066,-122.437405872289,"Apartment",NA,NA,0
687430,25600,"excelsior",37.7296038445196,-122.427284813296,"House",86,8,18
690872,13200,"pacific heights",37.7913931224178,-122.445524508098,"Apartment",NA,NA,0
691023,20600,"castro/upper market",37.7569713991017,-122.427269628366,"House",99,10,27
697083,20200,"mission",37.7636878038158,-122.422220249573,"Apartment",100,10,4
699723,60700,"mission bay",37.7664376531802,-122.395883339747,"Apartment",98,10,49
708731,15801,"western addition",37.7822115187062,-122.437078781926,"Guest suite",95,10,227
713877,30102,"inner sunset",37.7636946651449,-122.453037275088,"Guest suite",96,10,478
715543,22801,"mission",37.7637450478826,-122.412497566624,"Loft",100,10,4
715754,17101,"haight ashbury",37.76645818369,-122.4432031,"Condominium",99,10,79
720811,45100,"inner richmond",37.7757108531943,-122.462960718123,"Apartment",95,10,187
725300,20401,"castro/upper market",37.7593459324523,-122.444374180298,"House",96,10,45
726657,20700,"mission",37.7628433107677,-122.424432181514,"Condominium",96,10,18
727866,35400,"sunset/parkside",37.7478056047675,-122.503161164696,"Guest suite",98,10,414
728486,17801,"south of market",37.7822013585529,-122.403999460376,"Loft",98,9,51
728585,21300,"noe valley",37.7493544461356,-122.435318357862,"Guest suite",98,10,226
728884,21200,"noe valley",37.7530542100256,-122.434648709918,"House",97,10,126
732779,42601,"outer richmond",37.780683544668,-122.481461863878,"House",100,10,8
734801,15200,"pacific heights",37.7893745224657,-122.429369565841,"Loft",95,10,25
734839,10400,"north beach",37.8015261587503,-122.409400167118,"Apartment",99,10,174
738493,22704,"potrero hill",37.7603704069919,-122.404144952032,"Apartment",100,10,5
738547,10200,"russian hill",37.8062702655396,-122.419191132503,"Apartment",94,10,92
744901,20700,"mission",37.7581708716665,-122.42546167626,"Condominium",93,9,31
746079,20401,"castro/upper market",37.7606341913744,-122.446176323725,"Condominium",96,10,311
748256,20900,"mission",37.7549539167129,-122.41683090864,"Apartment",98,10,590
754117,16600,"haight ashbury",37.7704638541724,-122.447715048173,"House",99,10,118
758815,12700,"marina",37.8050842685503,-122.442260144541,"Apartment",95,10,11
765739,20900,"mission",37.751040871804,-122.418665806699,"House",100,9,15
765914,22803,"mission",37.7569178887213,-122.411164363543,"Loft",97,10,36
766516,25200,"bernal heights",37.7466761816135,-122.414013840985,"House",98,10,85
767247,20600,"castro/upper market",37.7573936983479,-122.426267015067,"Apartment",96,10,44
767506,30600,"west of twin peaks",37.7438669290174,-122.453746511547,"House",97,9,81
769734,22803,"mission",37.7563353367591,-122.409758650262,"Cottage",94,10,80
770991,21500,"noe valley",37.7425850480288,-122.428041531498,"Guest suite",98,10,169
774323,20700,"mission",37.7602214616773,-122.425507963505,"Condominium",97,10,350
776239,20401,"castro/upper market",37.7580897302471,-122.443111718594,"House",99,10,17
781945,61500,"financial district/south beach",37.7841972023564,-122.39924835878,"Apartment",74,10,3
783135,15700,"lone mountain/usf",37.7759641867558,-122.445249336088,"Apartment",91,10,112
783821,20500,"castro/upper market",37.7607712970901,-122.437860461108,"Apartment",98,10,9
794626,25600,"excelsior",37.7292402732558,-122.426529768236,"Apartment",92,9,202
795254,16700,"haight ashbury",37.7703107265573,-122.432420683268,"Guest suite",99,10,175
797887,31100,"west of twin peaks",37.7314621554675,-122.450569525234,"Apartment",95,9,51
802559,31202,"oceanview/merced/ingleside",37.7199677195739,-122.450892515739,"Bungalow",95,9,18
802839,20700,"mission",37.7592492547439,-122.423058054398,"Apartment",99,10,33
806199,61500,"financial district/south beach",37.7878566436671,-122.393254224077,"Loft",98,10,50
808660,15400,"presidio heights",37.7846033525906,-122.443886817026,"Apartment",93,9,224
808919,16400,"hayes valley",37.7769984305446,-122.436806697299,"Condominium",98,10,76
810315,12902,"marina",37.8001398282889,-122.424563078747,"Apartment",99,10,21
815183,31100,"west of twin peaks",37.7275403439157,-122.449268315243,"Bungalow",94,9,10
817279,20800,"mission",37.7575785993974,-122.418460266369,"Apartment",92,10,19
819856,61500,"financial district/south beach",37.7911896699795,-122.395642173236,"Condominium",NA,NA,0
822127,21400,"noe valley",37.748560693137,-122.429839577828,"Apartment",100,10,9
829185,20200,"mission",37.7710900322851,-122.424019072307,"House",100,10,85
830576,13101,"pacific heights",37.7951143538463,-122.426513101207,"Apartment",83,10,2
830997,17601,"south of market",37.7837714509565,-122.407211542486,"Apartment",76,7,9
832897,61100,"chinatown",37.7967915650217,-122.40633181744,"Apartment",96,9,54
833149,30301,"inner sunset",37.759415625214,-122.467704754638,"Bungalow",88,10,11
837045,16700,"haight ashbury",37.7715913048752,-122.432037214093,"Apartment",95,10,38
837490,13500,"pacific heights",37.7910958589703,-122.433818048576,"Apartment",95,10,9
840986,25200,"bernal heights",37.7464085577983,-122.411627794417,"Apartment",99,10,203
842269,11800,"chinatown",37.7935955890749,-122.405763975709,"House",97,9,7
845502,16400,"hayes valley",37.7744413758753,-122.436724565638,"House",93,10,3
848578,26302,"excelsior",37.7098768809254,-122.43082902784,"House",88,9,187
851889,17802,"south of market",37.7757607424595,-122.410734157338,"Loft",99,10,48
859310,20800,"mission",37.7569670219735,-122.420192000502,"Apartment",97,10,7
859336,16700,"haight ashbury",37.768972663585,-122.438546404032,"Apartment",96,10,282
863987,16100,"western addition",37.7811493990234,-122.432455321475,"Condominium",100,10,1
867499,20200,"mission",37.7714000416197,-122.423284098233,"House",100,10,20
867530,25401,"bernal heights",37.7382219635762,-122.422334076149,"Guesthouse",96,9,222
867555,20100,"mission",37.7664996293409,-122.418298414814,"Townhouse",99,9,30
870532,16900,"castro/upper market",37.7646882412039,-122.434240403999,"Apartment",97,10,123
870705,25300,"bernal heights",37.7415097547841,-122.423083900962,"Apartment",97,9,82
872206,20800,"mission",37.7595006369231,-122.418387721134,"House",73,9,4
872246,10800,"nob hill",37.7966519297921,-122.412617979676,"Apartment",NA,NA,0
878935,30202,"inner sunset",37.7646448992813,-122.467802307899,"Apartment",97,10,218
881105,12602,"marina",37.8053175462229,-122.435475304602,"Apartment",92,10,6
884770,10200,"russian hill",37.8031665867202,-122.418406802214,"Apartment",95,10,176
893720,12602,"marina",37.8059036589266,-122.436267362943,"Condominium",100,10,1
895381,16200,"hayes valley",37.7753139284151,-122.420379324313,"Apartment",100,9,8
898235,16900,"castro/upper market",37.767110423409,-122.431270756749,"Serviced apartment",93,9,7
898833,21500,"noe valley",37.74473643617,-122.427309652549,"House",95,10,19
899499,61400,"potrero hill",37.7534201400185,-122.392008432085,"Loft",92,9,21
900393,61400,"potrero hill",37.7564553109083,-122.401135047854,"Condominium",96,9,92
900569,23001,"bayview hunters point",37.7382534355662,-122.397926713854,"Apartment",89,9,14
900941,20500,"castro/upper market",37.7580448596261,-122.435793279947,"Apartment",98,10,13
902435,61500,"financial district/south beach",37.7865516368437,-122.389921857324,"Serviced apartment",100,10,1
909063,20100,"mission",37.766051426747,-122.420661862759,"Apartment",100,10,208
911029,17101,"haight ashbury",37.7628401177239,-122.446240974012,"Condominium",98,9,64
918341,22702,"potrero hill",37.7636994078098,-122.397354880181,"House",99,10,427
929468,20401,"castro/upper market",37.7595163248722,-122.445586373768,"Loft",95,10,312
930955,30102,"inner sunset",37.760972104701,-122.448368877522,"Condominium",93,9,98
932481,13500,"pacific heights",37.7917650427718,-122.432700166845,"House",100,10,8
934012,45100,"inner richmond",37.7746464496985,-122.462060389023,"Apartment",95,10,61
936209,20700,"mission",37.7594948751741,-122.424873699839,"Apartment",97,10,71
937842,22801,"mission",37.7599113855024,-122.410648648697,"Apartment",94,9,171
938330,15700,"lone mountain/usf",37.7818006715853,-122.443480810337,"Apartment",94,10,18
945748,15400,"presidio heights",37.7835807618121,-122.457792454798,"Apartment",98,10,75
948066,22704,"potrero hill",37.7624397316135,-122.403750617093,"Apartment",93,10,48
950094,23003,"bayview hunters point",37.7340721745637,-122.395266154879,"House",98,8,46
958507,17802,"south of market",37.7771928693089,-122.408711873323,"House",97,9,105
962126,17102,"haight ashbury",37.7652716598507,-122.451364100111,"Apartment",89,10,13
964751,15600,"lone mountain/usf",37.7784183590371,-122.457957458105,"Guest suite",95,10,258
968046,26001,"excelsior",37.720979900371,-122.431592993278,"Apartment",95,9,102
968308,61500,"financial district/south beach",37.7817834967779,-122.391835278319,"Condominium",99,10,25
971069,10700,"chinatown",37.7984387190242,-122.41049736742,"Apartment",92,9,105
971116,15802,"western addition",37.7771305940354,-122.44158389053,"House",99,10,199
975482,16700,"haight ashbury",37.7696516878835,-122.438332749211,"Serviced apartment",100,10,1
980783,22704,"potrero hill",37.7646021402629,-122.40414559982,"Apartment",99,10,147
982298,35201,"sunset/parkside",37.7498426876626,-122.508521142097,"House",94,9,53
983739,16900,"castro/upper market",37.7653951628058,-122.433975372797,"Townhouse",87,10,2
985813,16200,"hayes valley",37.7748026691524,-122.425166687834,"Apartment",97,10,7
991765,22803,"mission",37.7557034402927,-122.411506136527,"House",97,9,37
992676,21800,"glen park",37.7348498304626,-122.434065378824,"Guest suite",97,10,504
992801,15300,"pacific heights",37.7869380867872,-122.435697897372,"Apartment",NA,NA,0
997382,16600,"haight ashbury",37.7703033314979,-122.45020682677,"House",90,9,359
998701,35202,"sunset/parkside",37.7594815115051,-122.507120783054,"Apartment",99,10,198
1001415,21100,"noe valley",37.7563234660263,-122.426673471424,"Apartment",94,10,39
1001422,13000,"marina",37.7970995697973,-122.427926749816,"Apartment",83,10,6
1001759,20500,"castro/upper market",37.761219087364,-122.438230702988,"Apartment",97,10,12
1003756,22704,"potrero hill",37.7596321531476,-122.401915488091,"Condominium",98,10,16
1005642,20700,"mission",37.7620215235302,-122.423346761205,"Apartment",97,10,249
1006909,33000,"sunset/parkside",37.7411966095683,-122.478369042133,"House",85,9,39
1007157,11000,"russian hill",37.7959027737899,-122.418128916818,"House",92,10,87
1011292,21500,"noe valley",37.7468359830573,-122.426972012859,"House",92,10,19
1015336,12700,"marina",37.8050708446138,-122.443582595859,"House",95,10,4
1023586,30101,"inner sunset",37.761051555421,-122.46313094878,"Apartment",92,10,157
1030703,21100,"noe valley",37.7523288252243,-122.428341010238,"House",98,10,11
1031899,21400,"noe valley",37.7483288755904,-122.426207661974,"Apartment",100,10,5
1033754,35202,"sunset/parkside",37.7597451675314,-122.505437782961,"House",98,10,147
1036860,10200,"russian hill",37.8051931677359,-122.421428178052,"Apartment",98,10,12
1037251,25100,"bernal heights",37.7430839801682,-122.406787558595,"Apartment",86,8,86
1039096,15300,"pacific heights",37.7866361263147,-122.436676391366,"House",98,10,26
1043282,20401,"castro/upper market",37.7585525996772,-122.445298895372,"House",99,10,468
1045685,22901,"mission",37.7507835440198,-122.41474701354,"House",92,9,32
1053945,16600,"haight ashbury",37.7706005909878,-122.450744615849,"Apartment",93,10,172
1056006,16200,"hayes valley",37.7763193681443,-122.421999288019,"Condominium",100,10,4
1056844,61500,"financial district/south beach",37.7900959139388,-122.395933415825,"Loft",97,10,195
1059961,17601,"south of market",37.7798122125469,-122.410223075171,"Apartment",99,9,41
1069167,980900,"bayview hunters point",37.7416774328986,-122.382578168698,"Guest suite",94,9,296
1074231,16500,"lone mountain/usf",37.773008425259,-122.449282959454,"Apartment",92,9,128
1076743,10300,"russian hill",37.7995051666898,-122.417135278038,"Condominium",98,10,106
1080408,20401,"castro/upper market",37.7609424922344,-122.443883634536,"House",99,10,49
1080429,15802,"western addition",37.7771365434536,-122.440574687355,"Apartment",94,10,20
1080933,21500,"noe valley",37.7430350237936,-122.428737124488,"House",96,10,16
1080980,17601,"south of market",37.7780722312229,-122.410102588031,"Loft",98,9,59
1083962,17802,"south of market",37.7789229212558,-122.40395565056,"Apartment",87,7,40
1084068,17802,"south of market",37.7796724355748,-122.403788958263,"Loft",93,8,40
1086360,15700,"lone mountain/usf",37.7810284405481,-122.449670865373,"Apartment",92,9,33
1094207,20700,"mission",37.7601586916047,-122.424125736344,"Apartment",96,10,47
1094481,25401,"bernal heights",37.7387265778608,-122.416982812665,"Apartment",98,9,176
1098003,16801,"hayes valley",37.7709336410528,-122.430082325046,"House",100,10,30
1103797,15300,"pacific heights",37.7852059601221,-122.44278743882,"Apartment",99,10,28
1104362,20600,"castro/upper market",37.7622516105656,-122.432315913813,"Guesthouse",95,10,143
1104912,47901,"outer richmond",37.7751984934948,-122.501387231948,"Apartment",89,10,125
1106534,21600,"noe valley",37.7455271416948,-122.438053869198,"Guesthouse",95,9,94
1107014,20500,"castro/upper market",37.758713560404,-122.438154546827,"House",98,10,66
1109534,13500,"pacific heights",37.7909009127788,-122.433968643555,"Condominium",100,10,2
1110001,21500,"noe valley",37.7435644374943,-122.429083566745,"House",98,10,84
1110787,13500,"pacific heights",37.7898303221201,-122.434814088296,"Apartment",94,10,77
1117813,25500,"outer mission",37.7273096765499,-122.438638365326,"House",96,9,63
1121697,16100,"western addition",37.7780397231185,-122.430840773092,"Serviced apartment",96,10,61
1123125,22702,"potrero hill",37.7604642304482,-122.3977783955,"House",99,10,50
1133372,21700,"glen park",37.7384590897811,-122.429514537518,"Condominium",97,9,23
1141986,17802,"south of market",37.7800467449933,-122.403230525772,"Apartment",84,8,39
1142101,35100,"sunset/parkside",37.7572693847971,-122.500993973543,"House",94,10,17
1145582,15200,"pacific heights",37.7868088339286,-122.432771391473,"Apartment",NA,NA,0
1148625,17101,"haight ashbury",37.767386494043,-122.444668503558,"Condominium",98,10,264
1150867,17000,"castro/upper market",37.7684639722641,-122.438628532526,"Apartment",97,10,294
1151109,12800,"marina",37.7996628782284,-122.437950245835,"House",100,10,11
1151864,61500,"financial district/south beach",37.7839984696764,-122.390187278215,"Apartment",100,10,1
1162640,25500,"outer mission",37.7286204382404,-122.434844246182,"House",94,8,31
1168230,40200,"inner richmond",37.7865368206741,-122.465110956075,"Apartment",100,10,4
1171918,17802,"south of market",37.7769656056708,-122.404754396336,"Loft",99,9,47
1174758,10400,"north beach",37.8010192590904,-122.403953477083,"Apartment",100,10,3
1177310,21500,"noe valley",37.7425374235206,-122.426846859868,"Guesthouse",99,10,74
1178260,10400,"north beach",37.8001512849828,-122.405431910647,"Apartment",99,10,109
1180103,16300,"hayes valley",37.7753720262746,-122.431390015729,"Apartment",92,9,10
